Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,17,1.1199389886236526,9853,1,1,137.1103711559401,1,19,1,9,3,107.439132687395,1,0,0,1,0,0,19.71795947223981,0,0,7,12,6,11.248029284210297,0,0,7,10,3,12.960533890572735,0,16.2,0.3,-0.92,Enrolled
1,1,0.7196093143868583,9238,1,1,141.39576521447486,1,37,37,6,7,135.19571900624948,1,0,0,1,0,0,16.897787888111218,0,0,6,8,6,12.895333223156902,0,0,6,6,6,14.742487810731914,0,13.9,-0.3,0.79,Graduate
1,17,3.97512937472416,9147,1,1,122.69844757706392,1,1,38,4,7,114.59066157102656,1,0,0,1,0,1,19.71257844213883,0,0,5,9,3,14.24077796875802,0,0,5,11,3,12.612112594395612,0,8.9,1.4,3.51,Enrolled
1,1,-0.3364090681842149,9085,1,1,134.48984353355348,1,19,19,9,9,140.2231447491861,1,0,0,1,0,0,18.715925617270006,0,0,5,6,5,13.578267161230341,0,0,5,5,5,12.942538094247768,0,10.8,1.4,1.74,Graduate
1,1,5.823548315798394,9773,1,1,158.08206479215144,1,1,38,4,7,157.8766182287537,1,0,0,1,0,0,17.84732375361848,0,0,6,6,6,8.843430941383396,0,0,6,7,6,13.567190616892207,0,10.8,1.4,1.74,Graduate
1,17,2.522112225709082,9500,1,1,121.52483116854266,1,37,37,9,9,128.47539141150605,1,0,0,1,0,0,17.57143021908669,0,0,7,7,6,11.262551728998234,1,0,7,7,6,12.620118608735691,1,7.6,2.6,0.32,Dropout
1,43,-0.21087545350494974,9500,1,1,129.35833649385415,1,38,38,9,5,99.26259105210791,0,0,0,1,0,0,19.66226224047415,0,0,7,11,6,8.961458145856177,0,0,7,7,7,13.219584382947755,0,13.9,-0.3,0.79,Enrolled
1,17,2.6669991790115475,9238,1,1,154.46104344330013,1,19,37,9,7,138.2349374980659,1,0,0,1,0,1,19.789580322691144,0,0,6,13,2,10.256145102134116,0,0,6,12,4,10.641180809270484,0,7.6,2.6,0.32,Enrolled
1,17,0.7024836699769337,9147,1,1,120.09218941251959,1,19,19,3,3,113.03636661585062,0,0,0,1,0,0,20.154477434425278,0,0,5,11,3,7.792026987862144,0,0,5,10,3,12.302469367472895,0,12.4,0.5,1.79,Enrolled
1,1,1.505284924679888,9085,1,1,139.60146605196311,1,37,38,9,7,136.4024632983184,0,0,0,1,0,0,18.32663553537643,0,0,5,12,5,12.556754939305236,2,0,5,6,5,11.932769398310631,0,9.4,-0.8,-3.12,Graduate
1,1,-0.46038044989782545,9147,1,1,126.91881941351086,1,2,19,4,5,119.83445330259462,0,0,0,1,0,0,17.701010249193494,0,0,5,5,5,12.054362872678514,0,0,5,5,5,14.966667052846233,0,11.1,0.6,2.02,Graduate
1,17,1.5570979229898159,9254,1,1,131.1721349437181,1,1,1,4,5,130.5914128045548,1,0,0,1,0,0,21.754021464933423,0,0,6,12,3,11.208506844170246,0,0,6,12,2,12.79212359240651,0,9.4,-0.8,-3.12,Dropout
1,1,2.7413383420833273,9147,1,1,121.06246662815457,1,19,19,9,7,117.83021196148795,1,0,0,1,0,0,19.078462800182706,0,0,5,8,5,12.149854301665641,0,0,5,9,4,10.13598871974236,2,16.2,0.3,-0.92,Graduate
1,1,0.8662262916928083,171,1,1,138.61026200569253,1,3,19,2,9,124.22675166820999,0,0,0,1,0,0,17.158067282937854,0,0,0,0,0,-0.028718206377750227,0,0,0,0,0,0.38105695268514667,0,10.8,1.4,1.74,Dropout
1,1,0.4444691139035233,9670,1,1,130.79324927187326,1,38,38,9,9,129.37600872396015,0,0,0,1,0,1,19.323574684845312,0,0,5,5,5,14.244022796184543,0,0,5,5,5,14.029600411244559,0,9.4,-0.8,-3.12,Graduate
1,1,3.720480901177598,9085,1,1,131.50388306600547,1,19,38,4,7,122.15620182098739,1,0,0,1,0,0,18.029644272157718,0,0,6,15,6,8.399649167741734,0,0,6,13,6,14.065258213677366,0,15.5,2.8,-4.06,Graduate
1,17,6.383742496736095,9556,1,1,122.7555974832433,1,1,1,4,5,115.91447847462533,1,0,0,1,0,0,19.320803405542083,0,0,7,12,5,9.678194576319555,0,0,7,0,0,0.21946313113222374,0,13.9,-0.3,0.79,Dropout
1,44,2.5947745654968926,9085,1,39,157.40640530244497,1,37,37,9,9,158.71136580679735,1,0,0,1,0,0,21.033221727596256,0,1,6,7,6,13.515197909372349,0,1,6,17,5,13.909292704198462,0,12.4,0.5,1.79,Graduate
1,1,1.5503714751746376,9853,1,1,146.66232631714539,1,19,38,9,3,144.4182582885867,1,0,0,1,0,1,16.6409255757374,0,0,6,8,5,12.119582962133865,0,0,6,7,5,13.112099855993998,0,9.4,-0.8,-3.12,Enrolled
1,17,3.4785819024556943,9238,1,1,131.03518804649815,1,1,39,5,3,124.84601921078102,1,0,0,1,0,0,15.662626297282648,0,0,6,7,6,13.269951776592835,0,0,6,6,6,12.82374157112185,0,12.4,0.5,1.79,Graduate
1,17,6.919657148917311,9500,1,1,131.93273051477206,1,1,37,8,9,128.83214035330852,1,0,0,1,0,0,20.731851729237917,0,0,7,7,7,13.383714990937655,0,0,8,9,8,15.857062920604218,0,12.4,0.5,1.79,Graduate
1,1,2.770412540960497,9500,1,1,137.58480720491858,1,19,19,5,8,122.54350019769174,1,0,0,1,0,1,19.80728679323148,0,0,7,9,7,12.313385161526934,0,0,8,9,7,13.943463452014973,0,13.9,-0.3,0.79,Dropout
1,17,2.9537065556268676,9070,1,1,129.98265809679293,1,37,37,9,9,122.31928553697207,1,0,0,1,0,0,19.604280743348614,0,0,6,6,6,13.216490634412068,0,0,6,6,6,13.16357474660916,0,7.6,2.6,0.32,Graduate
1,1,4.2867687865153075,9147,1,1,126.51367664059725,1,1,19,4,8,118.67883074871857,1,0,0,1,0,0,19.021481789832823,0,0,5,7,5,12.711486405036077,0,0,5,5,5,14.319211201051923,0,8.9,1.4,3.51,Graduate
1,17,5.891890739580841,9500,1,1,148.03276980891212,1,1,19,3,3,129.28687451374094,1,0,0,1,0,0,18.340883085488215,0,0,7,8,5,14.401404949038756,0,0,7,7,0,-1.294227915461764,0,13.9,-0.3,0.79,Dropout
1,43,2.5139192864308564,9238,1,1,133.14259676738774,1,38,37,9,7,132.66703894257262,0,0,0,1,0,0,20.129854795049845,0,5,9,15,9,11.245869649666714,0,2,7,8,7,12.343700143515129,0,7.6,2.6,0.32,Graduate
1,1,-1.0847182084833698,9670,1,1,117.43230976544827,1,1,38,3,9,109.55942999960244,0,0,1,0,0,1,19.23021320970043,0,0,6,7,5,10.732708744838735,0,0,6,9,4,12.523977462682321,0,12.4,0.5,1.79,Dropout
1,17,2.5432710884757186,9670,1,1,119.00973121439584,1,19,19,5,5,113.02668354170014,1,0,0,1,0,0,19.012333913474883,0,0,5,7,4,14.08801720415515,0,0,5,5,4,13.156206179777858,0,7.6,2.6,0.32,Graduate
1,1,0.944583893749711,9773,1,1,152.36964499685197,1,1,1,141,175,158.79950455238426,0,0,1,1,0,1,18.112181680242124,0,0,6,6,6,14.86053146353337,0,0,6,6,6,13.562670427627413,0,8.9,1.4,3.51,Graduate
1,1,2.7710826951365517,9500,1,1,115.63480665648927,1,19,1,4,7,113.2087702190619,0,0,0,1,0,1,21.793240583655912,0,0,7,9,5,10.323441800172048,0,0,8,9,7,14.037206899934459,0,11.1,0.6,2.02,Enrolled
1,18,-2.3729609631055117,9500,1,1,178.262207864121,1,19,1,4,8,173.87062649995949,0,0,0,1,0,0,18.86406915997709,0,0,7,8,7,15.199108444431756,0,0,8,8,8,16.706201591935155,0,13.9,-0.3,0.79,Graduate
1,1,5.742834933390253,9500,1,1,128.1096557766,1,37,37,9,9,129.22405223016548,1,0,0,1,0,0,18.250503357809215,0,0,7,7,6,10.955592672154246,0,0,7,7,6,13.330240226658956,0,7.6,2.6,0.32,Graduate
1,1,6.13761442461474,9773,1,1,116.33194049854923,1,19,1,4,4,109.11957436276047,1,0,0,1,0,1,20.114545577032874,0,0,6,8,6,12.542085892519289,0,0,6,10,5,8.861777366368138,0,12.4,0.5,1.79,Graduate
1,51,1.085138619328659,9147,1,1,99.48010200418881,1,3,1,3,3,101.18123552744505,1,0,1,0,0,0,23.37433128649492,0,0,5,8,0,0.7743058217851813,0,0,5,7,0,-0.026192047835186444,0,8.9,1.4,3.51,Enrolled
1,1,2.0260638029809295,9238,1,1,134.696921742543,1,1,12,9,10,120.45909194926283,1,0,0,1,0,1,18.94569808524774,0,0,6,7,6,12.92605834767042,0,0,6,6,6,11.881617419444263,0,12.4,0.5,1.79,Graduate
1,1,3.5969536506476447,9500,1,1,141.89615242832124,1,19,19,9,7,131.53352942114438,1,0,0,1,0,1,19.7299518728902,0,0,7,10,7,13.207865637055782,0,0,8,11,8,13.303806410296994,0,15.5,2.8,-4.06,Graduate
1,17,3.5434829523082003,9853,1,1,131.3881696951437,1,37,38,5,6,119.39869273765669,1,0,0,1,0,1,19.05537828185566,0,0,6,10,5,13.452967223290903,0,0,6,9,5,11.127351121931524,0,9.4,-0.8,-3.12,Graduate
1,1,3.2611650382720248,9254,1,1,131.0475231317391,1,12,19,9,9,124.13323507632019,1,0,0,1,0,0,21.05778231738375,0,0,5,10,0,0.6523514156419619,0,0,5,10,0,-0.02645540355021264,0,7.6,2.6,0.32,Dropout
1,17,1.0946548723796872,9254,1,1,113.63767270999007,1,1,37,9,10,117.0529980420283,1,0,0,1,0,0,21.605645208244546,0,0,6,8,5,12.89102348052787,0,0,6,12,3,10.919564607519913,0,7.6,2.6,0.32,Dropout
1,1,-4.372923452245664,9147,1,1,134.04162470533478,1,3,19,2,10,128.9110290524312,0,0,0,1,0,0,19.858389272169816,0,0,5,10,5,13.848544106230213,0,0,5,9,5,13.715678237114066,0,13.9,-0.3,0.79,Graduate
1,1,1.2879754113291078,9500,1,1,134.15592620924681,1,1,19,9,9,131.56128880309646,0,0,0,1,0,1,21.359416095794863,0,0,7,8,6,14.322630130741281,0,0,8,9,7,13.497983750184504,0,11.1,0.6,2.02,Graduate
1,1,1.9787146313875232,171,1,1,136.1497956766186,1,3,37,2,8,121.19674989939674,1,0,0,1,0,0,17.98191033428841,0,0,0,0,0,-3.45467382285774,0,0,0,0,0,-0.07327137850271676,0,9.4,-0.8,-3.12,Enrolled
1,1,0.10742750458462091,9085,1,1,129.2340249096401,1,1,38,4,7,123.88533599784456,0,0,0,1,0,0,20.44591981603479,0,0,5,6,5,12.375508176538542,0,0,5,6,5,13.526536089643471,0,7.6,2.6,0.32,Graduate
1,17,0.8543217681583544,9853,1,1,138.22430245191225,1,38,38,7,6,123.93111326351121,1,0,0,1,0,0,19.533213623774433,0,0,6,11,3,13.70995897841998,0,0,6,10,5,9.588239409792871,0,9.4,-0.8,-3.12,Enrolled
1,1,0.20952087491399873,9853,1,1,138.09838764449222,1,37,37,9,9,133.43677963141917,1,0,0,1,0,0,17.358881584771982,0,0,6,7,6,13.88144425092311,0,0,6,8,5,13.063609550481004,0,7.6,2.6,0.32,Graduate
1,43,1.1179750182871995,9853,1,1,113.92009495782438,1,3,37,2,5,108.03729348167097,1,0,0,1,0,0,21.996889128726036,0,0,6,10,3,12.592379186010612,0,0,6,12,3,9.242523440190133,0,9.4,-0.8,-3.12,Dropout
1,1,0.011998163709947884,9853,1,1,129.43038923250774,1,38,37,6,6,138.80073210102324,0,0,0,1,0,0,18.953938301086335,0,0,6,8,6,11.760733839245361,0,0,6,10,4,11.63390770268105,0,7.6,2.6,0.32,Dropout
1,1,2.862553714496313,9147,1,1,131.9618865556869,1,38,38,9,9,126.47154870216691,0,0,0,1,0,1,17.45795779712058,0,0,5,5,5,9.861097855644914,0,0,5,5,5,11.985155477718916,0,12.4,0.5,1.79,Graduate
1,17,0.8041977955393091,9238,1,1,130.967626929591,1,1,37,7,9,125.52725016400116,1,0,0,1,0,1,17.53868983691798,0,0,6,8,6,12.668139942778096,0,0,6,7,6,14.22947658759068,0,12.7,3.7,-1.7,Graduate
1,1,3.568734564577156,9238,1,1,124.74466924549955,1,19,1,9,10,125.62668839769209,1,0,0,1,0,0,21.15873635652027,0,0,6,10,4,9.998875240568044,0,0,6,9,6,10.322242013228761,0,9.4,-0.8,-3.12,Graduate
1,39,-0.3234985180569616,8014,0,1,120.032262052595,1,1,19,6,8,125.64958146768231,0,0,0,1,0,1,27.101647857624375,0,0,6,11,5,11.082135788637354,0,0,6,9,5,11.972880644098726,0,11.1,0.6,2.02,Graduate
1,1,-0.3069730112141209,9670,1,1,127.82497905797382,1,19,1,4,1,118.82831911591128,0,0,0,1,0,0,15.814045180606026,0,0,6,6,6,11.707157936536266,0,0,6,9,6,13.542594366535456,0,10.8,1.4,1.74,Dropout
1,1,0.691922936859754,9500,1,1,124.15057930608157,1,19,37,9,7,122.6451456918346,1,0,0,1,0,1,18.340636904683915,0,0,7,9,7,9.741679818385297,0,0,8,12,7,14.07706723089639,0,15.5,2.8,-4.06,Graduate
1,1,2.65378182906164,9500,1,1,134.08207729016988,1,19,19,9,9,120.34043175992942,1,0,0,1,0,0,19.633667937522507,0,0,7,8,7,15.179530509283364,0,0,8,8,8,15.068788887894438,0,15.5,2.8,-4.06,Graduate
1,17,4.963617369894113,9853,1,1,128.25710189028936,1,12,12,4,4,124.81570395546066,1,0,0,1,0,0,22.56860772254502,0,0,6,13,4,12.51083817272616,0,0,6,10,3,11.46917313760841,0,10.8,1.4,1.74,Dropout
1,17,2.5985596396520423,9670,1,1,123.41420953520736,1,1,19,5,4,121.55452514912491,0,0,0,1,0,0,20.678983404111133,0,0,5,5,5,13.488053859678374,0,0,5,5,5,13.774897730712027,0,7.6,2.6,0.32,Graduate
1,17,1.1744421537571885,9773,1,1,131.63232067486214,1,19,37,7,7,123.10859472438179,0,0,0,1,0,1,17.82239833250404,0,0,6,6,6,11.203851336143563,0,0,6,7,6,15.497700542289495,0,15.5,2.8,-4.06,Graduate
3,39,1.5380237302702215,9003,1,1,169.85530997184017,1,1,37,6,6,168.88481686595037,0,0,1,1,0,0,46.292337001159424,0,0,1,1,0,0.11016626541977761,0,0,6,0,0,0.7698752525268502,0,8.9,1.4,3.51,Enrolled
1,17,3.6956799890629903,9238,1,1,125.18004071499405,1,19,19,7,8,121.43894261223325,0,0,0,1,0,0,18.505438569400543,0,0,6,10,5,10.665119976566967,0,0,6,12,4,11.099366555228409,0,13.9,-0.3,0.79,Graduate
1,39,1.1994123508414443,9500,1,3,128.41712970669565,1,2,2,1,1,129.6356256357231,0,0,0,1,0,0,31.127041153711488,0,1,8,8,7,15.338148885300987,0,1,8,8,7,13.320189127044472,0,12.7,3.7,-1.7,Graduate
1,43,0.9797187114229873,9238,1,1,125.41586693490171,1,19,19,4,8,117.99318855012736,1,0,0,1,0,0,21.95183487768347,0,0,6,13,3,12.205374727671941,0,0,6,12,2,12.306466881176283,0,16.2,0.3,-0.92,Dropout
1,39,1.6096163391922769,9085,1,1,129.98195363111836,1,37,19,9,7,130.3422084471829,1,0,0,1,0,0,30.252575911918,0,0,5,13,4,11.734564207761458,1,0,5,11,4,8.292011054267707,0,12.7,3.7,-1.7,Enrolled
1,17,0.6454721957767129,9556,1,1,131.79630545395455,1,37,37,3,10,108.53237814627526,0,0,0,1,0,0,20.54300402044007,0,0,7,8,7,12.804579297418295,0,0,8,8,8,12.573818571525429,0,15.5,2.8,-4.06,Graduate
1,17,1.0117908941799856,9500,1,1,130.90643840145125,1,2,38,4,5,131.62070565830268,1,0,0,1,0,0,19.45002253004317,0,0,7,7,6,11.512096238164945,0,0,7,7,6,12.880432075018877,0,7.6,2.6,0.32,Graduate
1,42,1.8383916560058906,8014,0,1,148.16646013956026,1,19,2,4,6,147.10794919031767,0,0,0,1,0,0,27.53161747555794,0,0,6,10,3,11.723590737781707,0,0,6,8,5,11.887213913311555,0,9.4,-0.8,-3.12,Graduate
1,17,2.35962470394228,9254,1,1,126.09478006394069,1,37,37,9,8,123.55318033090597,1,0,1,0,0,0,19.95364712682762,0,0,6,8,4,12.4000351917841,0,0,6,6,6,12.682206582094175,0,11.1,0.6,2.02,Dropout
1,1,2.2495953310567067,9670,1,1,128.1186979705341,1,37,37,9,9,124.63282472678848,1,0,0,1,0,1,17.23371805383411,0,0,5,6,3,11.817697470320548,0,0,5,6,4,13.93994016538098,0,7.6,2.6,0.32,Enrolled
1,39,-1.9065081548993001,9853,1,1,129.87275908832856,1,37,19,9,5,102.59572853671719,0,0,0,1,0,0,25.406239113273667,0,0,6,9,5,15.185703182302037,0,0,6,10,5,9.872147114665108,0,7.6,2.6,0.32,Graduate
1,1,1.4602553547747656,9500,1,1,123.72007792705058,1,34,34,90,90,113.20919381501649,1,0,0,1,0,0,20.698869709371934,0,0,7,8,4,11.922257199717144,0,0,7,8,4,13.807807612654136,0,7.6,2.6,0.32,Dropout
1,1,-0.19780478026014237,9853,1,1,140.95525434969682,1,37,19,9,5,134.30234045691466,1,0,0,1,0,0,18.419189473874773,0,0,6,8,5,11.867359581808929,0,0,6,12,5,11.312473276318054,0,9.4,-0.8,-3.12,Dropout
1,7,1.577925628304118,9500,1,3,139.82264403954693,1,1,1,9,5,139.0012164514118,0,0,0,1,0,0,33.16929683556986,0,2,7,8,6,15.394008779713966,0,3,8,10,6,14.416419202349582,0,16.2,0.3,-0.92,Dropout
1,43,1.1558042643814248,9853,1,1,136.2112228609751,1,3,1,3,3,129.52768641692205,1,0,0,1,0,0,34.57160947596143,0,19,21,21,21,12.730057038309834,0,13,19,19,19,14.589947173728746,0,12.4,0.5,1.79,Graduate
1,44,0.07950639580755448,9991,0,39,138.18095218587874,1,37,19,9,8,140.25145780444436,0,0,0,1,0,1,28.247036646773246,0,2,6,7,6,13.872851198657186,0,2,6,7,6,13.379273290858194,1,9.4,-0.8,-3.12,Enrolled
1,39,0.9264110215590152,9773,1,19,132.7687303528896,1,19,19,3,4,104.74760591159782,0,0,1,0,0,0,26.000594055577345,0,0,6,6,5,12.46413250528097,0,0,6,6,0,-1.9654952343928789,0,11.1,0.6,2.02,Dropout
1,18,2.053222355021753,9070,1,1,132.11575675887897,1,1,37,5,5,123.59800930776859,1,0,0,0,0,0,18.93636775117185,0,0,6,6,6,10.64196673000443,0,0,6,6,0,-0.7323633411807714,0,15.5,2.8,-4.06,Dropout
1,17,-0.16562489302081218,9254,1,1,142.725373572378,1,1,19,4,6,134.212487248778,0,0,0,1,0,0,18.87713778198761,0,0,6,0,0,-0.04095489568415092,0,0,6,0,0,-3.426583721032683,0,11.1,0.6,2.02,Dropout
1,18,2.2250209598622,9147,1,1,130.93529590684474,1,3,3,5,7,120.23000820108264,1,0,1,0,0,0,21.230980359305473,0,0,5,9,3,9.565947443905682,0,0,5,9,3,9.787739526781216,0,10.8,1.4,1.74,Dropout
1,43,0.5970906194970343,9238,1,1,143.93670189748448,1,1,37,5,9,126.48213816222957,0,0,1,0,0,0,22.61166053101757,0,5,10,18,8,10.826015522915048,0,0,6,12,4,9.263761978859495,0,9.4,-0.8,-3.12,Enrolled
1,17,2.5176138075203194,9500,1,1,139.63120135895292,1,38,1,9,4,129.26185662676377,1,0,0,1,0,1,17.757189021354503,0,0,7,7,6,15.387838924585953,0,0,7,7,6,12.229579683463133,0,7.6,2.6,0.32,Graduate
1,39,2.368849725450644,9085,1,1,132.83219291705063,1,1,19,9,9,162.23284228069372,1,0,0,1,0,0,24.049523595272728,0,0,6,10,2,9.895256093828879,0,0,6,6,0,-0.48321094506605883,0,8.9,1.4,3.51,Dropout
1,17,4.091857407163534,9070,1,1,147.66809934040938,1,1,3,4,1,163.16450361693165,1,0,0,1,0,0,19.11895361526235,0,0,6,7,6,10.082406300724433,0,0,6,6,6,12.257162697151214,0,16.2,0.3,-0.92,Graduate
1,1,3.2632622230696127,9254,1,1,125.65739739690964,1,19,38,9,8,120.34971610701557,0,0,0,1,0,1,19.89167898614426,0,0,6,7,6,11.796242566084985,0,0,6,6,6,8.953584235887861,0,13.9,-0.3,0.79,Graduate
1,1,0.30892206135745615,8014,0,1,120.33883852281838,1,1,37,7,3,123.7384115183539,0,0,0,1,0,0,22.129219850787212,0,0,6,13,2,7.3228673480886615,0,0,5,12,1,9.897747988738514,0,9.4,-0.8,-3.12,Enrolled
1,39,0.7333474990575493,9147,1,1,138.4629048540789,1,12,3,4,3,118.04071318207508,1,0,0,1,0,0,22.837210133932075,0,0,5,5,0,3.0552672963562304,0,0,5,5,0,2.7094023812450154,0,7.6,2.6,0.32,Dropout
1,51,-0.9116457941123333,9853,1,1,138.16494509472767,1,1,1,4,10,135.71809091858663,0,0,0,1,0,0,21.51647239468658,0,0,6,0,0,-0.8988832433824037,0,0,6,0,0,-1.8792664857935506,0,12.4,0.5,1.79,Dropout
1,1,5.010933695211263,9500,1,1,141.77940389978218,1,38,38,9,8,130.19045513106994,1,0,0,1,0,0,17.367439200793974,0,0,8,8,7,12.816457510811558,0,0,8,8,7,12.238177267506275,0,12.7,3.7,-1.7,Graduate
1,39,3.3332334533989787,9991,0,40,130.52137248350294,1,19,1,3,4,152.6010757782466,1,0,0,1,0,0,25.848366126120307,0,0,5,0,0,-0.6944524733409725,0,0,5,0,0,-2.16622496947274,0,8.9,1.4,3.51,Dropout
1,18,8.047820662312459,9500,1,1,126.0349658691116,1,37,37,5,5,122.80604259527446,1,0,0,1,0,0,17.258208596093912,0,0,8,8,8,12.752015401859259,0,0,8,8,8,12.822141690796313,0,9.4,-0.8,-3.12,Graduate
1,7,0.5211783278890824,9119,1,3,150.87998821347523,1,3,2,2,2,151.41356175576195,0,0,0,1,0,0,33.43852000520789,0,0,5,0,0,2.6024514873221447,0,0,5,0,0,1.6653970950395274,0,13.9,-0.3,0.79,Dropout
1,1,1.0082283936275704,9853,1,1,129.98578149683556,1,19,19,3,8,132.2981223243003,0,0,0,1,0,0,17.82713793129459,0,0,7,9,7,9.740275864235889,0,0,7,8,7,14.994383793679813,0,11.1,0.6,2.02,Graduate
1,39,1.0262953165007416,9500,1,1,119.40700620066045,1,1,3,175,121,105.9624913290998,0,0,0,1,0,0,35.33605160045932,0,0,3,4,3,11.816299971657285,0,0,3,3,3,9.792361800591983,0,11.1,0.6,2.02,Enrolled
1,1,2.0651337811821655,9085,1,1,142.25560389037753,1,1,1,4,7,132.69814068447462,1,0,0,1,0,0,19.166518774721638,0,0,5,9,4,14.293489265087578,0,0,5,13,4,13.122211658926602,2,10.8,1.4,1.74,Graduate
1,1,3.295380573001013,9238,1,1,125.14100979945464,1,19,19,4,0,126.78753482823791,1,0,0,1,0,0,19.39370164522138,0,0,6,8,6,10.77991159174486,0,0,6,6,6,9.57566342365441,0,7.6,2.6,0.32,Graduate
1,1,2.6972889708834566,9500,1,1,138.62379991726996,1,19,19,7,7,129.17882923397417,1,0,0,1,0,0,17.157281284579668,0,0,8,8,7,12.00758033544269,0,0,8,8,7,12.304318628338445,0,10.8,1.4,1.74,Graduate
1,44,1.465312823546519,9238,1,39,131.7649415964426,1,38,38,5,10,127.45034046502096,0,0,1,1,0,0,21.05219090371464,0,3,6,6,6,13.427836268422324,0,2,6,7,6,13.08186473973697,0,13.9,-0.3,0.79,Graduate
1,17,2.5379553799533907,9238,1,1,129.62106929224166,1,19,37,9,8,116.25209553826598,0,0,0,1,0,1,17.749427127251405,0,0,6,11,5,11.067498455701196,0,0,6,11,4,10.787335583820454,0,16.2,0.3,-0.92,Graduate
1,1,0.12287168554814343,9238,1,1,134.4350198573285,1,34,34,0,0,119.76214779923224,1,0,0,1,0,0,18.25000283056956,0,0,6,9,4,10.9534431826589,0,0,6,9,4,10.75367175644856,0,7.6,2.6,0.32,Graduate
1,1,3.6009774787196553,9500,1,1,147.20597727501672,1,19,38,9,9,126.98212433289083,1,0,0,1,0,0,18.09167543526916,0,0,8,8,7,12.963540733858308,0,0,8,8,7,13.439715677023957,0,12.7,3.7,-1.7,Graduate
1,1,5.637210371880007,9773,1,1,154.4149705718289,1,3,19,1,4,151.353789825874,1,0,0,1,0,1,18.845107004943603,0,0,6,6,6,13.416398622544882,0,0,6,6,6,14.33099424763478,0,16.2,0.3,-0.92,Graduate
1,1,3.313922841870094,9085,1,1,120.34590630817766,1,19,1,8,7,115.40747580680095,1,0,0,1,0,0,16.709281324953743,0,0,6,8,6,15.77186636730186,0,0,6,9,5,16.75342378649293,0,13.9,-0.3,0.79,Graduate
1,39,-1.6719812329501846,9254,1,19,132.73608888134595,1,3,19,2,3,121.81194815616973,0,0,0,1,0,1,34.920667827325346,0,0,6,7,6,16.013846266572507,0,0,6,6,5,13.174018757574329,0,16.2,0.3,-0.92,Dropout
1,1,3.0390888913962844,9500,1,1,133.24543913915068,1,38,1,7,4,127.68589928528178,1,0,0,1,0,1,18.56118834784978,0,0,8,8,7,10.628398418618971,0,0,8,8,7,14.371963369797975,0,12.7,3.7,-1.7,Graduate
1,1,0.7821729799125514,9500,1,1,148.13996533288724,1,37,37,9,9,134.77347755299903,0,0,0,1,0,1,17.558317303448014,0,0,7,7,6,15.796842122208602,0,0,7,7,6,13.233477641404244,0,7.6,2.6,0.32,Graduate
1,43,1.0003782097261031,9130,1,1,140.18198365662386,1,1,3,9,2,139.9013848500335,1,0,0,1,0,1,20.638492687994578,0,0,6,8,6,15.80550567801966,0,0,6,8,6,16.436356688730886,0,13.9,-0.3,0.79,Graduate
1,39,1.315875779934608,9991,0,1,133.59442972280033,1,37,37,9,9,125.7077973739627,0,0,0,1,0,1,26.782438424544075,0,0,5,7,0,-1.5571630944630346,0,0,5,8,0,0.8518487999430155,0,16.2,0.3,-0.92,Dropout
1,43,1.2108338353219947,9773,1,1,121.94279352121649,1,1,1,4,5,126.16501878163284,0,0,0,1,0,0,20.638343686460114,0,0,6,8,6,12.437255601679208,0,0,6,7,6,12.308708314532387,0,7.6,2.6,0.32,Graduate
1,39,4.446309796981868,9556,1,40,133.03852644298985,1,1,1,4,5,144.50448297290671,0,0,0,1,0,0,24.525280607554333,0,0,7,10,6,12.013731604648548,0,0,8,9,8,13.064365533836991,0,15.5,2.8,-4.06,Enrolled
1,18,0.5826111581922557,9147,1,1,120.94101035258967,1,19,3,5,5,117.03310892619592,1,0,0,1,0,1,18.9605257322315,0,0,5,7,5,11.489226173304617,0,0,5,5,5,9.904953625291204,0,12.4,0.5,1.79,Graduate
1,39,0.4966552958623429,8014,0,1,120.64086765260282,1,19,37,8,7,100.73554498477276,1,0,0,1,0,0,23.50622916701332,0,0,6,11,1,8.93822865114365,0,0,6,6,0,0.3811028726918242,6,9.4,-0.8,-3.12,Dropout
1,39,0.9450840326097096,8014,0,1,133.44273532868525,1,1,19,5,4,103.94004688544182,0,0,0,1,0,1,26.904431402488857,0,0,6,16,1,8.001325515826764,0,0,6,13,0,0.49138862540820283,0,8.9,1.4,3.51,Dropout
1,17,0.5313931126192093,9085,1,1,122.39181709479465,1,19,37,1,3,131.84241992904208,0,0,0,1,0,0,20.139854601637495,0,0,5,10,0,1.7068543546918287,1,0,5,9,2,12.853882138296976,0,7.6,2.6,0.32,Dropout
1,1,-0.5812751692166045,9147,1,1,132.63176791281066,1,38,38,7,7,146.32265035344702,0,0,0,1,0,1,15.177695020846537,0,0,5,7,4,13.629844179231377,0,0,5,8,3,13.343876438731295,0,9.4,-0.8,-3.12,Graduate
